x,y,z,time_board
0.028,-0.198,1.034,1728952584.5708249
0.028,-0.198,1.034,1728952584.5708337
0.028,-0.198,1.034,1728952584.5708427
0.028,-0.196,1.018,1728952584.5708516
0.028,-0.196,1.018,1728952584.5708604
0.028,-0.196,1.018,1728952584.5708692
0.028,-0.196,1.018,1728952584.5708785
0.028,-0.196,1.018,1728952584.570887
0.028,-0.196,1.018,1728952584.570897
0.028,-0.196,1.018,1728952584.5709064
0.028,-0.196,1.018,1728952584.5709157
0.028,-0.196,1.018,1728952584.5709252
0.028,-0.196,1.018,1728952584.5709343
0.024,-0.196,1.024,1728952584.570944
0.024,-0.196,1.024,1728952584.570953
0.024,-0.196,1.024,1728952584.5709617
0.024,-0.196,1.024,1728952584.5709703
0.024,-0.196,1.024,1728952584.5709789
0.024,-0.196,1.024,1728952584.5709872
0.024,-0.196,1.024,1728952584.5709956
0.024,-0.196,1.024,1728952584.571004
0.024,-0.196,1.024,1728952584.5710175
0.024,-0.196,1.024,1728952584.5710256
0.036000000000000004,-0.19,1.03,1728952584.5710344
0.036000000000000004,-0.19,1.03,1728952584.5710428
0.036000000000000004,-0.19,1.03,1728952584.5710511
0.036000000000000004,-0.19,1.03,1728952584.5710597
0.036000000000000004,-0.19,1.03,1728952584.571069
0.036000000000000004,-0.19,1.03,1728952584.5710785
0.036000000000000004,-0.19,1.03,1728952584.5710876
0.036000000000000004,-0.19,1.03,1728952584.5710976
0.036000000000000004,-0.19,1.03,1728952584.571107
0.036000000000000004,-0.19,1.03,1728952584.571116
0.03,-0.188,1.024,1728952584.5711253
0.03,-0.188,1.024,1728952584.5711348
0.03,-0.188,1.024,1728952584.5711436
0.03,-0.188,1.024,1728952584.5711536
0.03,-0.188,1.024,1728952584.5711632
0.03,-0.188,1.024,1728952584.571172
0.03,-0.188,1.024,1728952584.5711806
0.03,-0.188,1.024,1728952584.5711899
0.03,-0.188,1.024,1728952584.5712044
0.03,-0.188,1.024,1728952584.5712137
0.026000000000000002,-0.194,1.022,1728952584.5712245
0.026000000000000002,-0.194,1.022,1728952584.5712345
0.026000000000000002,-0.194,1.022,1728952584.5712428
0.026000000000000002,-0.194,1.022,1728952584.5712516
0.026000000000000002,-0.194,1.022,1728952584.5712605
0.026000000000000002,-0.194,1.022,1728952584.571269
0.026000000000000002,-0.194,1.022,1728952584.5712783
0.026000000000000002,-0.194,1.022,1728952584.5712876
0.026000000000000002,-0.194,1.022,1728952584.5712976
0.026000000000000002,-0.194,1.022,1728952584.5713067
0.024,-0.194,1.024,1728952584.571316
0.024,-0.194,1.024,1728952584.5713253
0.024,-0.194,1.024,1728952584.5713353
0.024,-0.194,1.024,1728952584.5713444
0.024,-0.194,1.024,1728952584.5713534
0.024,-0.194,1.024,1728952584.5713615
0.024,-0.194,1.024,1728952584.57137
0.024,-0.194,1.024,1728952584.571378
0.024,-0.194,1.024,1728952584.5713868
0.024,-0.194,1.024,1728952584.5713956
0.03,-0.194,1.014,1728952584.5714054
0.03,-0.194,1.014,1728952584.5714145
0.03,-0.194,1.014,1728952584.5714235
0.03,-0.194,1.014,1728952584.5714395
0.03,-0.194,1.014,1728952584.5714486
0.03,-0.194,1.014,1728952584.5714622
0.03,-0.194,1.014,1728952584.5714712
0.03,-0.194,1.014,1728952584.571483
0.03,-0.194,1.014,1728952584.5714972
0.03,-0.194,1.014,1728952584.5715137
0.026000000000000002,-0.196,1.018,1728952584.5715227
0.026000000000000002,-0.196,1.018,1728952584.5715313
0.026000000000000002,-0.196,1.018,1728952584.5715404
0.026000000000000002,-0.196,1.018,1728952584.5715485
0.026000000000000002,-0.196,1.018,1728952584.5715573
0.026000000000000002,-0.196,1.018,1728952584.5715656
0.026000000000000002,-0.196,1.018,1728952584.5715773
0.026000000000000002,-0.196,1.018,1728952584.5715852
0.026000000000000002,-0.196,1.018,1728952584.5716004
0.026000000000000002,-0.196,1.018,1728952584.5716085
0.03,-0.192,1.028,1728952584.5716186
0.03,-0.192,1.028,1728952584.5716276
0.03,-0.192,1.028,1728952584.571637
0.03,-0.192,1.028,1728952584.5716457
0.03,-0.192,1.028,1728952584.5716622
0.03,-0.192,1.028,1728952584.5716717
0.03,-0.192,1.028,1728952584.571681
0.03,-0.192,1.028,1728952585.049534
0.03,-0.192,1.028,1728952585.0495825
0.03,-0.192,1.028,1728952585.0496347
0.026000000000000002,-0.198,1.026,1728952585.0497084
0.026000000000000002,-0.198,1.026,1728952585.0497186
0.026000000000000002,-0.198,1.026,1728952585.049729
0.026000000000000002,-0.198,1.026,1728952585.0497694
0.026000000000000002,-0.198,1.026,1728952585.0497744
0.026000000000000002,-0.198,1.026,1728952585.0497785
0.026000000000000002,-0.198,1.026,1728952585.0497825
0.026000000000000002,-0.198,1.026,1728952585.0497863
0.026000000000000002,-0.198,1.026,1728952585.049791
0.026000000000000002,-0.198,1.026,1728952585.0497952
0.022,-0.196,1.028,1728952585.0497992
0.022,-0.196,1.028,1728952585.0498033
0.022,-0.196,1.028,1728952585.049807
0.022,-0.196,1.028,1728952585.049811
0.022,-0.196,1.028,1728952585.0498147
0.022,-0.196,1.028,1728952585.0498188
0.022,-0.196,1.028,1728952585.0498228
0.022,-0.196,1.028,1728952585.0498266
0.022,-0.196,1.028,1728952585.0498304
0.022,-0.196,1.028,1728952585.0498345
0.024,-0.198,1.024,1728952585.0498383
0.024,-0.198,1.024,1728952585.0498424
0.024,-0.198,1.024,1728952585.0498464
0.024,-0.198,1.024,1728952585.0498505
0.024,-0.198,1.024,1728952585.0498545
0.024,-0.198,1.024,1728952585.049858
0.024,-0.198,1.024,1728952585.0498643
0.024,-0.198,1.024,1728952585.0498683
0.024,-0.198,1.024,1728952585.0498724
0.024,-0.198,1.024,1728952585.0498765
0.026000000000000002,-0.192,1.026,1728952585.0498803
0.026000000000000002,-0.192,1.026,1728952585.049884
0.026000000000000002,-0.192,1.026,1728952585.049888
0.026000000000000002,-0.192,1.026,1728952585.049892
0.026000000000000002,-0.192,1.026,1728952585.0498958
0.026000000000000002,-0.192,1.026,1728952585.0498996
0.026000000000000002,-0.192,1.026,1728952585.0499036
0.026000000000000002,-0.192,1.026,1728952585.0499077
0.026000000000000002,-0.192,1.026,1728952585.0499115
0.026000000000000002,-0.192,1.026,1728952585.0499156
0.046,-0.192,1.022,1728952585.049926
0.046,-0.192,1.022,1728952585.0499299
0.046,-0.192,1.022,1728952585.0499337
0.046,-0.192,1.022,1728952585.0499475
0.046,-0.192,1.022,1728952585.0499537
0.046,-0.192,1.022,1728952585.0499575
0.046,-0.192,1.022,1728952585.0499613
0.046,-0.192,1.022,1728952585.0499651
0.046,-0.192,1.022,1728952585.0499692
0.046,-0.192,1.022,1728952585.0499732
0.034,-0.184,1.016,1728952585.049977
0.034,-0.184,1.016,1728952585.0499809
0.034,-0.184,1.016,1728952585.0499847
0.034,-0.184,1.016,1728952585.0499885
0.034,-0.184,1.016,1728952585.0499923
0.034,-0.184,1.016,1728952585.0499964
0.034,-0.184,1.016,1728952585.0500004
0.034,-0.184,1.016,1728952585.0500042
0.034,-0.184,1.016,1728952585.0500088
0.034,-0.184,1.016,1728952585.0500126
0.024,-0.188,1.026,1728952585.0500164
0.024,-0.188,1.026,1728952585.0500205
0.024,-0.188,1.026,1728952585.0500245
0.024,-0.188,1.026,1728952585.050028
0.024,-0.188,1.026,1728952585.050032
0.024,-0.188,1.026,1728952585.0500364
0.024,-0.188,1.026,1728952585.0500402
0.024,-0.188,1.026,1728952585.050044
0.024,-0.188,1.026,1728952585.050048
0.024,-0.188,1.026,1728952585.050052
0.018000000000000002,-0.194,1.024,1728952585.0500557
0.018000000000000002,-0.194,1.024,1728952585.0500596
0.018000000000000002,-0.194,1.024,1728952585.0500636
0.018000000000000002,-0.194,1.024,1728952585.0500677
0.018000000000000002,-0.194,1.024,1728952585.0500715
0.018000000000000002,-0.194,1.024,1728952585.0500753
0.018000000000000002,-0.194,1.024,1728952585.0500865
0.018000000000000002,-0.194,1.024,1728952585.0500903
0.018000000000000002,-0.194,1.024,1728952585.0500944
0.018000000000000002,-0.194,1.024,1728952585.0500984
0.024,-0.194,1.028,1728952585.0501022
0.024,-0.194,1.028,1728952585.050106
0.024,-0.194,1.028,1728952585.05011
0.024,-0.194,1.028,1728952585.050114
0.024,-0.194,1.028,1728952585.0501184
0.024,-0.194,1.028,1728952585.0501225
0.024,-0.194,1.028,1728952585.0501268
0.024,-0.194,1.028,1728952585.0501308
0.024,-0.194,1.028,1728952585.0501347
0.024,-0.194,1.028,1728952585.0501385
0.03,-0.186,1.03,1728952585.0501423
0.03,-0.186,1.03,1728952585.0501463
0.03,-0.186,1.03,1728952585.05015
0.03,-0.186,1.03,1728952585.050154
0.03,-0.186,1.03,1728952585.050158
0.03,-0.186,1.03,1728952585.0501618
0.03,-0.186,1.03,1728952585.0501657
0.03,-0.186,1.03,1728952585.0501697
0.03,-0.186,1.03,1728952585.0501735
0.03,-0.186,1.03,1728952585.0501773
0.034,-0.188,1.03,1728952585.0501814
0.034,-0.188,1.03,1728952585.0501852
0.034,-0.188,1.03,1728952585.0501893
0.034,-0.188,1.03,1728952585.0501978
0.034,-0.188,1.03,1728952585.0502017
0.034,-0.188,1.03,1728952585.0502057
0.034,-0.188,1.03,1728952585.0502095
0.034,-0.188,1.03,1728952585.0502136
0.034,-0.188,1.03,1728952585.0502176
0.034,-0.188,1.03,1728952585.0502217
0.034,-0.192,1.018,1728952585.0502255
0.034,-0.192,1.018,1728952585.0502293
0.034,-0.192,1.018,1728952585.0502331
0.034,-0.192,1.018,1728952585.0502372
0.034,-0.192,1.018,1728952585.050241
0.034,-0.192,1.018,1728952585.0502448
0.034,-0.192,1.018,1728952585.0502489
0.034,-0.192,1.018,1728952585.5320995
0.034,-0.192,1.018,1728952585.5321932
0.034,-0.192,1.018,1728952585.5323308
0.038,-0.194,1.024,1728952585.5324059
0.038,-0.194,1.024,1728952585.5324259
0.038,-0.194,1.024,1728952585.5324385
0.038,-0.194,1.024,1728952585.5324483
0.038,-0.194,1.024,1728952585.532456
0.038,-0.194,1.024,1728952585.5324638
0.038,-0.194,1.024,1728952585.5324717
0.038,-0.194,1.024,1728952585.5324795
0.038,-0.194,1.024,1728952585.5324879
0.038,-0.194,1.024,1728952585.5324965
0.03,-0.2,1.02,1728952585.532504
0.03,-0.2,1.02,1728952585.532512
0.03,-0.2,1.02,1728952585.5325198
0.03,-0.2,1.02,1728952585.5325277
0.03,-0.2,1.02,1728952585.5325353
0.03,-0.2,1.02,1728952585.5325432
0.03,-0.2,1.02,1728952585.5325508
0.03,-0.2,1.02,1728952585.5325584
0.03,-0.2,1.02,1728952585.5325663
0.03,-0.2,1.02,1728952585.532574
0.034,-0.194,1.022,1728952585.532582
0.034,-0.194,1.022,1728952585.5325897
0.034,-0.194,1.022,1728952585.5325973
0.034,-0.194,1.022,1728952585.5326052
0.034,-0.194,1.022,1728952585.5326128
0.034,-0.194,1.022,1728952585.532621
0.034,-0.194,1.022,1728952585.5326283
0.034,-0.194,1.022,1728952585.5326364
0.034,-0.194,1.022,1728952585.532644
0.034,-0.194,1.022,1728952585.532652
0.042,-0.188,1.022,1728952585.5326605
0.042,-0.188,1.022,1728952585.532668
0.042,-0.188,1.022,1728952585.5326757
0.042,-0.188,1.022,1728952585.5326836
0.042,-0.188,1.022,1728952585.5326912
0.042,-0.188,1.022,1728952585.532699
0.042,-0.188,1.022,1728952585.5327067
0.042,-0.188,1.022,1728952585.5327144
0.042,-0.188,1.022,1728952585.5327225
0.042,-0.188,1.022,1728952585.53273
0.032,-0.194,1.018,1728952585.5327377
0.032,-0.194,1.018,1728952585.5327456
0.032,-0.194,1.018,1728952585.5327532
0.032,-0.194,1.018,1728952585.532761
0.032,-0.194,1.018,1728952585.5327687
0.032,-0.194,1.018,1728952585.5327764
0.032,-0.194,1.018,1728952585.5327842
0.032,-0.194,1.018,1728952585.532792
0.032,-0.194,1.018,1728952585.5327997
0.032,-0.194,1.018,1728952585.5328076
0.032,-0.194,1.018,1728952585.5328152
0.024,-0.194,1.022,1728952585.5328236
0.024,-0.194,1.022,1728952585.5328317
0.024,-0.194,1.022,1728952585.5328393
0.024,-0.194,1.022,1728952585.5328467
0.024,-0.194,1.022,1728952585.5328548
0.024,-0.194,1.022,1728952585.5328627
0.024,-0.194,1.022,1728952585.5328703
0.024,-0.194,1.022,1728952585.532878
0.024,-0.194,1.022,1728952585.5328856
0.024,-0.194,1.022,1728952585.532894
0.028,-0.196,1.024,1728952585.5329018
0.028,-0.196,1.024,1728952585.5329096
0.028,-0.196,1.024,1728952585.5329173
0.028,-0.196,1.024,1728952585.532925
0.028,-0.196,1.024,1728952585.5329328
0.028,-0.196,1.024,1728952585.5329404
0.028,-0.196,1.024,1728952585.5329485
0.028,-0.196,1.024,1728952585.532956
0.028,-0.196,1.024,1728952585.5329635
0.028,-0.196,1.024,1728952585.5329716
0.028,-0.198,1.016,1728952585.5329792
0.028,-0.198,1.016,1728952585.532987
0.028,-0.198,1.016,1728952585.5329957
0.028,-0.198,1.016,1728952585.533003
0.028,-0.198,1.016,1728952585.5330107
0.028,-0.198,1.016,1728952585.5330188
0.028,-0.198,1.016,1728952585.5330265
0.028,-0.198,1.016,1728952585.5330343
0.028,-0.198,1.016,1728952585.533042
0.028,-0.198,1.016,1728952585.5330496
0.036000000000000004,-0.196,1.008,1728952585.5330577
0.036000000000000004,-0.196,1.008,1728952585.5330653
0.036000000000000004,-0.196,1.008,1728952585.533073
0.036000000000000004,-0.196,1.008,1728952585.5330858
0.036000000000000004,-0.196,1.008,1728952585.5330937
0.036000000000000004,-0.196,1.008,1728952585.533101
0.036000000000000004,-0.196,1.008,1728952585.5331087
0.036000000000000004,-0.196,1.008,1728952585.5331168
0.036000000000000004,-0.196,1.008,1728952585.5331244
0.036000000000000004,-0.196,1.008,1728952585.5331323
0.034,-0.198,1.014,1728952585.53314
0.034,-0.198,1.014,1728952585.5331478
0.034,-0.198,1.014,1728952585.5331557
0.034,-0.198,1.014,1728952585.533164
0.034,-0.198,1.014,1728952585.5331717
0.034,-0.198,1.014,1728952585.5331793
0.034,-0.198,1.014,1728952585.5331872
0.034,-0.198,1.014,1728952585.5331948
0.034,-0.198,1.014,1728952585.533203
0.034,-0.198,1.014,1728952585.5332105
0.032,-0.192,1.022,1728952585.5332184
0.032,-0.192,1.022,1728952585.533226
0.032,-0.192,1.022,1728952585.533234
0.032,-0.192,1.022,1728952585.5332415
0.032,-0.192,1.022,1728952585.5332494
0.032,-0.192,1.022,1728952585.5332572
0.032,-0.192,1.022,1728952585.533265
0.032,-0.192,1.022,1728952585.5332727
0.032,-0.192,1.022,1728952585.5332806
0.032,-0.192,1.022,1728952585.5332885
0.026000000000000002,-0.2,1.024,1728952585.533301
0.026000000000000002,-0.2,1.024,1728952585.5333087
0.026000000000000002,-0.2,1.024,1728952585.5333166
0.026000000000000002,-0.2,1.024,1728952585.5333245
0.026000000000000002,-0.2,1.024,1728952585.5333328
0.026000000000000002,-0.2,1.024,1728952585.5333407
0.026000000000000002,-0.2,1.024,1728952585.5333483
0.026000000000000002,-0.2,1.024,1728952586.0122442
0.026000000000000002,-0.2,1.024,1728952586.0123217
0.026000000000000002,-0.2,1.024,1728952586.0123975
0.026000000000000002,-0.202,1.026,1728952586.0124483
0.026000000000000002,-0.202,1.026,1728952586.0124872
0.026000000000000002,-0.202,1.026,1728952586.0125127
0.026000000000000002,-0.202,1.026,1728952586.0125473
0.026000000000000002,-0.202,1.026,1728952586.0126257
0.026000000000000002,-0.202,1.026,1728952586.012714
0.026000000000000002,-0.202,1.026,1728952586.0127203
0.026000000000000002,-0.202,1.026,1728952586.0127256
0.026000000000000002,-0.202,1.026,1728952586.0127313
0.026000000000000002,-0.202,1.026,1728952586.0127387
0.028,-0.20400000000000001,1.032,1728952586.0127523
0.028,-0.20400000000000001,1.032,1728952586.0127637
0.028,-0.20400000000000001,1.032,1728952586.012775
0.028,-0.20400000000000001,1.032,1728952586.0127864
0.028,-0.20400000000000001,1.032,1728952586.0127976
0.028,-0.20400000000000001,1.032,1728952586.012807
0.028,-0.20400000000000001,1.032,1728952586.0128205
0.028,-0.20400000000000001,1.032,1728952586.01283
0.028,-0.20400000000000001,1.032,1728952586.0128412
0.028,-0.20400000000000001,1.032,1728952586.0128517
0.028,-0.20600000000000002,1.024,1728952586.0128577
0.028,-0.20600000000000002,1.024,1728952586.0128627
0.028,-0.20600000000000002,1.024,1728952586.0128684
0.028,-0.20600000000000002,1.024,1728952586.0128777
0.028,-0.20600000000000002,1.024,1728952586.0128882
0.028,-0.20600000000000002,1.024,1728952586.0128987
0.028,-0.20600000000000002,1.024,1728952586.0129087
0.028,-0.20600000000000002,1.024,1728952586.0129204
0.028,-0.20600000000000002,1.024,1728952586.0129309
0.028,-0.20600000000000002,1.024,1728952586.0129423
0.024,-0.202,1.02,1728952586.0129533
0.024,-0.202,1.02,1728952586.0129626
0.024,-0.202,1.02,1728952586.0129735
0.024,-0.202,1.02,1728952586.0129795
0.024,-0.202,1.02,1728952586.0129848
0.024,-0.202,1.02,1728952586.0129907
0.024,-0.202,1.02,1728952586.0129957
0.024,-0.202,1.02,1728952586.0130005
0.024,-0.202,1.02,1728952586.0130043
0.024,-0.202,1.02,1728952586.013008
0.028,-0.19,1.03,1728952586.0130122
0.028,-0.19,1.03,1728952586.0130167
0.028,-0.19,1.03,1728952586.013022
0.028,-0.19,1.03,1728952586.0130272
0.028,-0.19,1.03,1728952586.0133047
0.028,-0.19,1.03,1728952586.0133147
0.028,-0.19,1.03,1728952586.0133212
0.028,-0.19,1.03,1728952586.0133262
0.028,-0.19,1.03,1728952586.0133312
0.028,-0.19,1.03,1728952586.0133364
0.022,-0.19,1.026,1728952586.0133412
0.022,-0.19,1.026,1728952586.0133462
0.022,-0.19,1.026,1728952586.0133514
0.022,-0.19,1.026,1728952586.013358
0.022,-0.19,1.026,1728952586.013363
0.022,-0.19,1.026,1728952586.013368
0.022,-0.19,1.026,1728952586.0133724
0.022,-0.19,1.026,1728952586.0133777
0.022,-0.19,1.026,1728952586.013383
0.022,-0.19,1.026,1728952586.013388
0.02,-0.19,1.026,1728952586.0133924
0.02,-0.19,1.026,1728952586.0133975
0.02,-0.19,1.026,1728952586.0134065
0.02,-0.19,1.026,1728952586.0134113
0.02,-0.19,1.026,1728952586.0134163
0.02,-0.19,1.026,1728952586.0134213
0.02,-0.19,1.026,1728952586.0134263
0.02,-0.19,1.026,1728952586.0134313
0.02,-0.19,1.026,1728952586.013436
0.02,-0.19,1.026,1728952586.0134413
0.024,-0.2,1.022,1728952586.0134463
0.024,-0.2,1.022,1728952586.0134516
0.024,-0.2,1.022,1728952586.0134566
0.024,-0.2,1.022,1728952586.0134616
0.024,-0.2,1.022,1728952586.0134668
0.024,-0.2,1.022,1728952586.0134716
0.024,-0.2,1.022,1728952586.0134764
0.024,-0.2,1.022,1728952586.0134811
0.024,-0.2,1.022,1728952586.0134861
0.024,-0.2,1.022,1728952586.0134912
0.018000000000000002,-0.202,1.022,1728952586.0134969
0.018000000000000002,-0.202,1.022,1728952586.0135024
0.018000000000000002,-0.202,1.022,1728952586.013507
0.018000000000000002,-0.202,1.022,1728952586.013512
0.018000000000000002,-0.202,1.022,1728952586.013517
0.018000000000000002,-0.202,1.022,1728952586.0135217
0.018000000000000002,-0.202,1.022,1728952586.0135267
0.018000000000000002,-0.202,1.022,1728952586.0135317
0.018000000000000002,-0.202,1.022,1728952586.0135374
0.018000000000000002,-0.202,1.022,1728952586.013543
0.026000000000000002,-0.202,1.018,1728952586.013548
0.026000000000000002,-0.202,1.018,1728952586.0135567
0.026000000000000002,-0.202,1.018,1728952586.013562
0.026000000000000002,-0.202,1.018,1728952586.0135674
0.026000000000000002,-0.202,1.018,1728952586.0135725
0.026000000000000002,-0.202,1.018,1728952586.0135775
0.026000000000000002,-0.202,1.018,1728952586.0135825
0.026000000000000002,-0.202,1.018,1728952586.0135872
0.026000000000000002,-0.202,1.018,1728952586.013592
0.026000000000000002,-0.202,1.018,1728952586.0135968
0.022,-0.20600000000000002,1.03,1728952586.013604
0.022,-0.20600000000000002,1.03,1728952586.0136495
0.022,-0.20600000000000002,1.03,1728952586.0136857
0.022,-0.20600000000000002,1.03,1728952586.0137212
0.022,-0.20600000000000002,1.03,1728952586.01374
0.022,-0.20600000000000002,1.03,1728952586.0137453
0.022,-0.20600000000000002,1.03,1728952586.0137503
0.022,-0.20600000000000002,1.03,1728952586.013756
0.022,-0.20600000000000002,1.03,1728952586.013761
0.022,-0.20600000000000002,1.03,1728952586.0137668
0.028,-0.21,1.052,1728952586.0137937
0.028,-0.21,1.052,1728952586.0138297
0.028,-0.21,1.052,1728952586.0138655
0.028,-0.21,1.052,1728952586.0139005
0.028,-0.21,1.052,1728952586.013927
0.028,-0.21,1.052,1728952586.0139327
0.028,-0.21,1.052,1728952586.0139399
0.028,-0.21,1.052,1728952586.489074
0.028,-0.21,1.052,1728952586.4892173
0.028,-0.21,1.052,1728952586.489293
0.014,-0.184,1.032,1728952586.4893548
0.014,-0.184,1.032,1728952586.4894545
0.014,-0.184,1.032,1728952586.4894855
0.014,-0.184,1.032,1728952586.4895093
0.014,-0.184,1.032,1728952586.489535
0.014,-0.184,1.032,1728952586.4895513
0.014,-0.184,1.032,1728952586.4895568
0.014,-0.184,1.032,1728952586.489562
0.014,-0.184,1.032,1728952586.4895675
0.014,-0.184,1.032,1728952586.4895732
0.038,-0.158,1.062,1728952586.4895804
0.038,-0.158,1.062,1728952586.489586
0.038,-0.158,1.062,1728952586.4895916
0.038,-0.158,1.062,1728952586.489596
0.038,-0.158,1.062,1728952586.4896002
0.038,-0.158,1.062,1728952586.4896045
0.038,-0.158,1.062,1728952586.4896088
0.038,-0.158,1.062,1728952586.489613
0.038,-0.158,1.062,1728952586.489617
0.038,-0.158,1.062,1728952586.4896216
0.166,-0.128,1.1280000000000001,1728952586.4896257
0.166,-0.128,1.1280000000000001,1728952586.48963
0.166,-0.128,1.1280000000000001,1728952586.4896345
0.166,-0.128,1.1280000000000001,1728952586.4896388
0.166,-0.128,1.1280000000000001,1728952586.4896536
0.166,-0.128,1.1280000000000001,1728952586.4896579
0.166,-0.128,1.1280000000000001,1728952586.489662
0.166,-0.128,1.1280000000000001,1728952586.4896665
0.166,-0.128,1.1280000000000001,1728952586.4896705
0.166,-0.128,1.1280000000000001,1728952586.4896748
0.198,-0.09,0.898,1728952586.489679
0.198,-0.09,0.898,1728952586.4896834
0.198,-0.09,0.898,1728952586.4896877
0.198,-0.09,0.898,1728952586.489692
0.198,-0.09,0.898,1728952586.4896963
0.198,-0.09,0.898,1728952586.4897003
0.198,-0.09,0.898,1728952586.4897048
0.198,-0.09,0.898,1728952586.489709
0.198,-0.09,0.898,1728952586.4897132
0.198,-0.09,0.898,1728952586.4897175
0.462,0.026000000000000002,0.998,1728952586.489722
