Fp1,Fp2,C3,C4,P7,P8,O1,O2,time_board,time_marker,marker
-20757.75215122129,-187500.02235174447,-178.29986551998445,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.091297,1730329352.717945,5.0
-20809.1611634685,-187500.02235174447,-252.26178792259552,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.0950856,1730329352.717945,5.0
-20851.852995378136,-187500.02235174447,-250.1383721993413,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.0993352,1730329352.717945,5.0
-20859.452588492943,-187500.02235174447,-179.4621562316604,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1031015,1730329352.717945,5.0
-20808.490611134843,-187500.02235174447,-156.88689433180028,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1072917,1730329352.717945,5.0
-20744.92224990395,-187500.02235174447,-210.26286009107355,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1122692,1730329352.717945,5.0
-20797.94058775194,-187500.02235174447,-208.9441071682104,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1162727,1730329352.717945,5.0
-20812.201000714424,-187500.02235174447,-172.62252242833645,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1190937,1730329352.717945,5.0
-20772.19137813942,-187500.02235174447,-147.1415337492864,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1232352,1730329352.717945,5.0
-20823.82390783118,-187500.02235174447,-204.0937786214088,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1270535,1730329352.717945,5.0
-20832.20581200192,-187500.02235174447,-209.72641822414616,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1312437,1730329352.717945,5.0
-20831.199983501432,-187500.02235174447,-180.7362056656129,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1352782,1730329352.717945,5.0
-20803.93085526596,-187500.02235174447,-150.40488843976124,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.140722,1730329352.717945,5.0
-20793.73845979434,-187500.02235174447,-212.4309793032384,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1436913,1730329352.717945,5.0
-20829.613009645105,-187500.02235174447,-255.8827705243553,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1475132,1730329352.717945,5.0
-20807.507134378808,-187500.02235174447,-188.8051854139788,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1512947,1730329352.717945,5.0
-20779.232177642843,-187500.02235174447,-147.29799596047354,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1551695,1730329352.717945,5.0
-20791.21271267089,-187500.02235174447,-205.97132515565457,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1595707,1730329352.717945,5.0
-20874.80823693374,-187500.02235174447,-262.632997349858,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1634953,1730329352.717945,5.0
-20860.927803627,-187500.02235174447,-217.0801421499422,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1683252,1730329352.717945,5.0
-20770.33618334963,-187500.02235174447,-168.88978110430017,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1718187,1730329352.717945,5.0
-20770.179721138444,-187500.02235174447,-197.45531051818256,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1753752,1730329352.717945,5.0
-20809.02705300177,-187500.02235174447,-225.6632120207801,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1799335,1730329352.717945,5.0
-20850.62364943309,-187500.02235174447,-208.29590657900653,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1838288,1730329352.717945,5.0
-20804.847276788627,-187500.02235174447,-163.88299034631137,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.187389,1730329352.717945,5.0
-20792.3079481492,-187500.02235174447,-182.0773103329313,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.1917448,1730329352.717945,5.0
-20826.03673053225,-187500.02235174447,-247.74673554262347,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.196947,1730329352.717945,5.0
-20825.992027043347,-187500.02235174447,-245.55626458600327,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.199488,1730329352.717945,5.0
-20811.619855358585,-187500.02235174447,-179.39510099829448,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2032504,1730329352.717945,5.0
-20830.77530035678,-187500.02235174447,-182.2337725441185,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2074673,1730329352.717945,5.0
-20840.095977794645,-187500.02235174447,-219.98586892913207,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.211274,1730329352.717945,5.0
-20849.32724825469,-187500.02235174447,-211.51455778057075,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2154396,1730329352.717945,5.0
-20821.11934675209,-187500.02235174447,-163.12303103483094,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2193549,1730329352.717945,5.0
-20761.619003012063,-187500.02235174447,-149.44376342818302,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2243636,1730329352.717945,5.0
-20776.90759621949,-187500.02235174447,-208.92175542375512,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2272496,1730329352.717945,5.0
-20830.954114312422,-187500.02235174447,-244.1257529408637,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2307775,1730329352.717945,5.0
-20850.422483733,-187500.02235174447,-214.956726426688,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.235384,1730329352.717945,5.0
-20822.97454154188,-187500.02235174447,-171.12495554983087,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2398226,1730329352.717945,5.0
-20831.132928268067,-187500.02235174447,-215.42611306024943,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.243542,1730329352.717945,5.0
-20823.913314809004,-187500.02235174447,-243.0081657180984,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2475789,1730329352.717945,5.0
-20832.585791657664,-187500.02235174447,-155.59049315339246,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.252303,1730329352.717945,5.0
-20787.412916113488,-187500.02235174447,-137.17265572221945,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2555034,1730329352.717945,5.0
-20785.58007306815,-187500.02235174447,-186.27943829052907,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2587428,1730329352.717945,5.0
-20860.570175715708,-187500.02235174447,-245.73507854164583,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2639203,1730329352.717945,5.0
-20867.499216496853,-187500.02235174447,-218.5330055395372,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2675536,1730329352.717945,5.0
-20790.89978824852,-187500.02235174447,-165.76053688055717,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2719712,1730329352.717945,5.0
-20741.480081257832,-187500.02235174447,-168.91213284875548,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2755508,1730329352.717945,5.0
-20760.05438090019,-187500.02235174447,-218.42124681726065,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2801125,1730329352.717945,5.0
-20865.93459438498,-187500.02235174447,-225.19382538721865,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.282962,1730329352.717945,5.0
-20881.580815503698,-187500.02235174447,-169.5379816935041,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.286358,1730329352.717945,5.0
-20798.946416252427,-187500.02235174447,-176.66818817474703,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2915912,1730329352.717945,5.0
-20765.530558291743,-187500.02235174447,-231.6534795348024,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.295378,1730329352.717945,5.0
-20843.13581504057,-187500.02235174447,-229.731229511646,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.2996385,1730329352.717945,5.0
-20826.953152054924,-187500.02235174447,-182.18906905520788,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.303407,1730329352.717945,5.0
-20797.20298018492,-187500.02235174447,-180.6467986877917,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.307576,1730329352.717945,5.0
-20817.00662577232,-187500.02235174447,-227.2278341326516,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.3103502,1730329352.717945,5.0
-20841.92882083998,-187500.02235174447,-235.38622085883867,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.314571,1730329352.717945,5.0
-20817.11838449459,-187500.02235174447,-195.84598491740047,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.319445,1730329352.717945,5.0
-20812.06689024769,-187500.02235174447,-192.9179063937553,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.3234732,1730329352.717945,5.0
-20809.049404746223,-187500.02235174447,-212.16275836977465,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.327384,1730329352.717945,5.0
-20856.815082647216,-187500.02235174447,-226.0431916765204,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.3315911,1730329352.717945,5.0
-20866.62749846309,-187500.02235174447,-211.64866824730257,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.3345647,1730329352.717945,5.0
-20777.309927619688,-187500.02235174447,-171.34847299438394,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.3386111,1730329352.717945,5.0
-20749.19143309491,-187500.02235174447,-204.51846176605963,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.3425791,1730329352.717945,5.0
-20831.959942812915,-187500.02235174447,-242.76229652909,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.3476112,1730329352.717945,5.0
-20866.001649618345,-187500.02235174447,-218.443598561716,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.3516133,1730329352.717945,5.0
-20797.78412554075,-187500.02235174447,-144.5934348813814,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.35559,1730329352.717945,5.0
-20766.15640713649,-187500.02235174447,-167.70513864816888,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.359668,1730329352.717945,5.0
-20821.92400955248,-187500.02235174447,-231.4299620902493,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.3627074,1730329352.717945,5.0
-20858.089132081168,-187500.02235174447,-208.29590657900653,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.3667147,1730329352.717945,5.0
-20826.17084099899,-187500.02235174447,-166.05110955847616,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.370756,1730329352.717945,5.0
-20805.160201211,-187500.02235174447,-181.0714818324425,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.3747373,1730329352.717945,5.0
-20866.247518807355,-187500.02235174447,-272.4901166546484,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.379619,1730329352.717945,5.0
-20885.402963805554,-187500.02235174447,-260.2860641820507,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.3836625,1730329352.717945,5.0
-20829.27773347828,-187500.02235174447,-174.3659584958504,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.387694,1730329352.717945,5.0
-20781.601462555107,-187500.02235174447,-162.20660951216334,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329356.3916569,1730329352.717945,5.0
